step,tag,value
820,train/critic_loss,0.10986626148223877
820,train/entropy,-5.560275554656982
820,train/episode_length_steps,1109.547198555855
820,train/fps,55655.2829818841
830,train/reward,1.3476365804672241
830,train/actor_loss,0.026392335072159767
830,train/critic_loss,0.08278550207614899
830,train/entropy,-5.639469146728516
830,train/episode_length_steps,861.5728416085835
830,train/fps,55267.00110661877
840,train/reward,1.3518370389938354
840,train/actor_loss,0.029858067631721497
840,train/critic_loss,0.09996694326400757
840,train/entropy,-5.6885294914245605
840,train/episode_length_steps,1119.0198959333352
840,train/fps,54831.859125307245
850,train/reward,1.3517930507659912
850,train/actor_loss,0.025196824222803116
850,train/critic_loss,0.060697317123413086
850,train/entropy,-5.718372344970703
850,train/episode_length_steps,1064.4916662465182
850,train/fps,54551.5046964454
860,train/reward,1.3507192134857178
860,train/actor_loss,0.028871435672044754
860,train/critic_loss,0.08551222085952759
860,train/entropy,-5.7846221923828125
860,train/episode_length_steps,922.191032232558
860,train/fps,54480.56657587043
870,train/reward,1.3506438732147217
870,train/actor_loss,0.02890481986105442
870,train/critic_loss,0.05224953964352608
870,train/entropy,-5.836794853210449
870,train/episode_length_steps,922.191032232558
870,train/fps,54086.24088897587
880,train/reward,1.3538568019866943
880,train/actor_loss,0.029330089688301086
880,train/critic_loss,0.10179660469293594
880,train/entropy,-5.878701210021973
880,train/episode_length_steps,1082.0675309469727
880,train/fps,54024.58005873385
890,train/reward,1.3542540073394775
890,train/actor_loss,0.025785034522414207
890,train/critic_loss,0.07593900710344315
890,train/entropy,-5.945231914520264
890,train/episode_length_steps,977.1934127239363
890,train/fps,54047.455678057355
900,train/reward,1.3515102863311768
900,train/actor_loss,0.03348977491259575
900,train/critic_loss,0.06587598472833633
900,train/entropy,-5.9811859130859375
900,train/episode_length_steps,844.9113276288067
900,train/fps,54059.635543870805
910,train/reward,1.3530700206756592
910,train/actor_loss,0.02621716633439064
910,train/critic_loss,0.06952034682035446
910,train/entropy,-5.938518047332764
910,train/episode_length_steps,1007.2306174500739
910,train/fps,54069.64883246378
920,train/reward,1.363716959953308
920,train/actor_loss,0.0290757417678833
920,train/critic_loss,0.027185792103409767
920,train/entropy,-6.027969837188721
920,train/episode_length_steps,999.549519430452
920,train/fps,54069.30072443179
930,train/reward,1.355514407157898
930,train/actor_loss,0.031077314168214798
930,train/critic_loss,0.033988457173109055
930,train/entropy,-6.155505657196045
930,train/episode_length_steps,890.8519337098286
930,train/fps,54055.7175140868
940,train/reward,1.3595815896987915
940,train/actor_loss,0.02957090549170971
940,train/critic_loss,0.030465660616755486
940,train/entropy,-6.293288707733154
940,train/episode_length_steps,903.12844929582
940,train/fps,53811.3599609399
950,train/reward,1.3628296852111816
950,train/actor_loss,0.032287515699863434
950,train/critic_loss,0.028628677129745483
950,train/entropy,-6.375354766845703
950,train/episode_length_steps,1322.2090446071238
950,train/fps,53606.66804156273
960,train/reward,1.3564229011535645
960,train/actor_loss,0.027197733521461487
960,train/critic_loss,0.06235763430595398
960,train/entropy,-6.4588518142700195
960,train/episode_length_steps,922.191032232558
960,train/fps,53386.95476443787
970,train/reward,1.359771966934204
970,train/actor_loss,0.0286707766354084
970,train/critic_loss,0.04963790997862816
970,train/entropy,-6.551184177398682
970,train/episode_length_steps,1258.7213161504762
970,train/fps,53179.700673477026
980,train/reward,1.3642741441726685
980,train/actor_loss,0.030271992087364197
980,train/critic_loss,0.020174665376544
980,train/entropy,-6.647164821624756
980,train/episode_length_steps,1168.9177465457567
980,train/fps,53092.19401277643
990,train/reward,1.3643302917480469
990,train/actor_loss,0.03550398722290993
990,train/critic_loss,0.020813897252082825
990,train/entropy,-6.700674533843994
990,train/episode_length_steps,1064.4916662465182
990,train/fps,53037.17816246372
1000,train/reward,1.362408995628357
1000,train/actor_loss,0.03502728417515755
1000,train/critic_loss,0.05173392966389656
1000,train/entropy,-6.796573162078857
1000,train/episode_length_steps,1015.0306813839508
1000,train/fps,52845.20970691189
1000,eval/med_figure8_normal,0.09055064618587494
1010,train/reward,1.3642151355743408
1010,train/actor_loss,0.030721930786967278
1010,train/critic_loss,0.02117065154016018
1010,train/entropy,-6.87977933883667
1010,train/episode_length_steps,1270.9263799759592
1010,train/fps,41322.224150536495
1020,train/reward,1.3607182502746582
1020,train/actor_loss,0.04379577934741974
1020,train/critic_loss,0.0216444730758667
1020,train/entropy,-6.976927280426025
1020,train/episode_length_steps,984.5334979350276
1020,train/fps,41353.70560068484
1030,train/reward,1.3585529327392578
1030,train/actor_loss,0.026190761476755142
1030,train/critic_loss,0.0567496120929718
1030,train/entropy,-7.025345802307129
1030,train/episode_length_steps,873.0504502092679
1030,train/fps,41398.16381751911
1040,train/reward,1.3499431610107422
1040,train/actor_loss,0.07793531566858292
1040,train/critic_loss,1.2102211713790894
1040,train/entropy,-6.780874729156494
1040,train/episode_length_steps,991.9846862364063
1040,train/fps,41439.04811014564
1050,train/reward,1.3254525661468506
1050,train/actor_loss,0.074152372777462
1050,train/critic_loss,0.5070722699165344
1050,train/entropy,-6.416484832763672
1050,train/episode_length_steps,884.8379899660755
1050,train/fps,41312.86383594154
1060,train/reward,1.3387502431869507
1060,train/actor_loss,0.07799886912107468
1060,train/critic_loss,0.22332070767879486
1060,train/entropy,-6.175861358642578
1060,train/episode_length_steps,770.4177635464497
1060,train/fps,41389.70856771172
1070,train/reward,1.3478140830993652
1070,train/actor_loss,0.034383952617645264
1070,train/critic_loss,1.7667629718780518
1070,train/entropy,-6.055195331573486
1070,train/episode_length_steps,935.352867349791
1070,train/fps,41212.08635543547
1080,train/reward,1.3495348691940308
1080,train/actor_loss,0.03711065277457237
1080,train/critic_loss,1.1757229566574097
1080,train/entropy,-5.9354777336120605
1080,train/episode_length_steps,719.6575442107978
1080,train/fps,41045.64753454785
1090,train/reward,1.3485866785049438
1090,train/actor_loss,0.03625677525997162
1090,train/critic_loss,0.6568240523338318
1090,train/entropy,-5.820623397827148
1090,train/episode_length_steps,935.352867349791
1090,train/fps,41095.5678215171
1100,train/reward,1.3487741947174072
1100,train/actor_loss,0.03490215167403221
1100,train/critic_loss,0.3563176691532135
1100,train/entropy,-5.7191691398620605
1100,train/episode_length_steps,739.9718102535958
1100,train/fps,40957.22440454084
1110,train/reward,1.3507351875305176
1110,train/actor_loss,0.042546506971120834
1110,train/critic_loss,0.2590923309326172
1110,train/entropy,-5.682600498199463
1110,train/episode_length_steps,774.9729156804493
1110,train/fps,41013.54692502551
1120,train/reward,1.3484253883361816
1120,train/actor_loss,0.03698283061385155
1120,train/critic_loss,0.1647488921880722
1120,train/entropy,-5.645405292510986
1120,train/episode_length_steps,779.5822535408565
1120,train/fps,40973.62096450893
1130,train/reward,1.3530843257904053
1130,train/actor_loss,0.0257730670273304
1130,train/critic_loss,0.06698264181613922
1130,train/entropy,-5.590006351470947
1130,train/episode_length_steps,890.8519337098286
1130,train/fps,40978.21802941098
1140,train/reward,1.3520464897155762
1140,train/actor_loss,0.029248947277665138
1140,train/critic_loss,0.08676698058843613
1140,train/entropy,-5.57709264755249
1140,train/episode_length_steps,850.393099192874
1140,train/fps,40824.67999615416
1150,train/reward,1.345794439315796
1150,train/actor_loss,0.03361774608492851
1150,train/critic_loss,0.14237238466739655
1150,train/entropy,-5.521210670471191
1150,train/episode_length_steps,844.9113276288067
1150,train/fps,40809.288424798106
1160,train/reward,1.3454291820526123
1160,train/actor_loss,0.032661113888025284
1160,train/critic_loss,0.08026506751775742
1160,train/entropy,-5.448217868804932
1160,train/episode_length_steps,962.8367577976614
1160,train/fps,40888.46189766573
1170,train/reward,1.3578824996948242
1170,train/actor_loss,0.032530561089515686
1170,train/critic_loss,0.06821500509977341
