step,tag,value
0,train/reward,0.482582151889801
0,train/actor_loss,0.02090689353644848
0,train/critic_loss,2.8135640621185303
0,train/entropy,5.678746700286865
0,train/episode_length_steps,64.15251659390358
0,train/fps,3815.553730781221
10,train/reward,0.4673311114311218
10,train/actor_loss,-0.011246909387409687
10,train/critic_loss,0.6580175757408142
10,train/entropy,5.282989025115967
10,train/episode_length_steps,67.55832216267912
10,train/fps,27905.747119213444
20,train/reward,0.5355842709541321
20,train/actor_loss,-0.00706095714122057
20,train/critic_loss,1.5519261360168457
20,train/entropy,4.60782527923584
20,train/episode_length_steps,85.94146588864463
20,train/fps,38925.10787515411
30,train/reward,0.6028503179550171
30,train/actor_loss,-0.0045903995633125305
30,train/critic_loss,4.660436630249023
30,train/entropy,4.045229911804199
30,train/episode_length_steps,110.97159587721015
30,train/fps,46411.01133148441
40,train/reward,0.6844176054000854
40,train/actor_loss,-0.0020226554479449987
40,train/critic_loss,10.286277770996094
40,train/entropy,3.5726654529571533
40,train/episode_length_steps,161.19418444754746
40,train/fps,50022.96534531232
50,train/reward,0.7584381103515625
50,train/actor_loss,-0.001742078922688961
50,train/critic_loss,12.11636734008789
50,train/entropy,3.1324641704559326
50,train/episode_length_steps,208.33814420153135
50,train/fps,53861.691509209006
60,train/reward,0.8365131616592407
60,train/actor_loss,0.0003739136445801705
60,train/critic_loss,13.410120010375977
60,train/entropy,2.7569077014923096
60,train/episode_length_steps,259.9958766278941
60,train/fps,55513.007179541775
70,train/reward,0.901321291923523
70,train/actor_loss,-0.0012203293154016137
70,train/critic_loss,12.980196952819824
70,train/entropy,2.4339160919189453
70,train/episode_length_steps,339.44950174846326
70,train/fps,57304.956859267186
80,train/reward,0.9454928636550903
80,train/actor_loss,0.0006305375136435032
80,train/critic_loss,12.023086547851562
80,train/entropy,2.0964901447296143
80,train/episode_length_steps,373.2851076192995
80,train/fps,58233.89042436251
90,train/reward,0.9809339046478271
90,train/actor_loss,0.0006423741579055786
90,train/critic_loss,10.500540733337402
