step,tag,value
0,train/reward,0.4828471839427948
0,train/actor_loss,0.023867955431342125
0,train/critic_loss,2.7482972145080566
0,train/entropy,5.680296421051025
0,train/episode_length_steps,65.01164622693737
0,train/fps,964.1009701711665
10,train/reward,0.4549713432788849
10,train/actor_loss,-0.019368303939700127
10,train/critic_loss,0.39265671372413635
10,train/entropy,5.400920391082764
10,train/episode_length_steps,64.62698679072356
10,train/fps,8586.947700305609
20,train/reward,0.5064427852630615
20,train/actor_loss,-0.01574394479393959
20,train/critic_loss,0.6260944604873657
20,train/entropy,4.889754295349121
20,train/episode_length_steps,79.14349426565194
20,train/fps,13855.579565869699
30,train/reward,0.554402232170105
30,train/actor_loss,-0.0130137475207448
30,train/critic_loss,1.2630587816238403
30,train/entropy,4.371805191040039
30,train/episode_length_steps,85.54881654407177
30,train/fps,17489.693605429453
40,train/reward,0.5867108106613159
40,train/actor_loss,-0.010239273309707642
40,train/critic_loss,1.854012131690979
40,train/entropy,3.9082553386688232
40,train/episode_length_steps,102.07057741843974
40,train/fps,20485.92289669049
50,train/reward,0.6448849439620972
50,train/actor_loss,-0.009180604480206966
50,train/critic_loss,3.1449034214019775
50,train/entropy,3.5113213062286377
50,train/episode_length_steps,145.61434892895244
50,train/fps,22859.515567320992
60,train/reward,0.7272340059280396
60,train/actor_loss,-0.00787557102739811
60,train/critic_loss,4.201797962188721
60,train/entropy,3.144407033920288
60,train/episode_length_steps,157.51364708082912
60,train/fps,24759.24567606946
70,train/reward,0.8027220964431763
70,train/actor_loss,-0.005182156339287758
70,train/critic_loss,4.657368183135986
70,train/entropy,2.830005168914795
70,train/episode_length_steps,235.68544646971282
70,train/fps,26095.840544509912
80,train/reward,0.886640191078186
80,train/actor_loss,-0.00617072731256485
80,train/critic_loss,5.109211444854736
80,train/entropy,2.537544012069702
80,train/episode_length_steps,330.8803809260385
80,train/fps,27470.394338033
90,train/reward,0.9238213896751404
90,train/actor_loss,-0.005660755094140768
90,train/critic_loss,5.291010856628418
90,train/entropy,2.231790065765381
90,train/episode_length_steps,300.53350567051547
90,train/fps,28641.818275276484
100,train/reward,0.9457402229309082
100,train/actor_loss,-0.0021277843043208122
100,train/critic_loss,5.176191329956055
100,train/entropy,1.9181060791015625
100,train/episode_length_steps,348.4742680338837
100,train/fps,29657.181642756485
110,train/reward,1.0145680904388428
110,train/actor_loss,-0.0011343257501721382
110,train/critic_loss,3.6780807971954346
110,train/entropy,1.6232185363769531
110,train/episode_length_steps,454.90407921017277
110,train/fps,30318.583098948486
120,train/reward,1.0422775745391846
120,train/actor_loss,0.0010976482881233096
120,train/critic_loss,3.932957172393799
120,train/entropy,1.3283367156982422
120,train/episode_length_steps,414.6128350205322
120,train/fps,31080.56958157318
130,train/reward,1.0616345405578613
130,train/actor_loss,0.00044908406562171876
130,train/critic_loss,3.3308980464935303
130,train/entropy,1.0450637340545654
130,train/episode_length_steps,436.71586259485986
130,train/fps,31764.54805848143
140,train/reward,1.101158857345581
140,train/actor_loss,-8.109729242278263e-05
140,train/critic_loss,2.91259503364563
140,train/entropy,0.7731073498725891
140,train/episode_length_steps,574.5468990738798
140,train/fps,32347.066118509574
150,train/reward,1.119312047958374
150,train/actor_loss,0.003858129261061549
150,train/critic_loss,1.9008400440216064
150,train/entropy,0.5150014758110046
150,train/episode_length_steps,606.4468139037408
150,train/fps,32703.802087000553
160,train/reward,1.1393389701843262
160,train/actor_loss,0.004137359093874693
160,train/critic_loss,1.0809170007705688
160,train/entropy,0.24783383309841156
160,train/episode_length_steps,682.2009508175753
160,train/fps,33239.21371201131
170,train/reward,1.1617457866668701
170,train/actor_loss,0.009013868868350983
170,train/critic_loss,0.8739325404167175
170,train/entropy,0.008832836523652077
170,train/episode_length_steps,761.4662389368028
170,train/fps,33688.72805567796
180,train/reward,1.1831660270690918
180,train/actor_loss,0.005971858277916908
180,train/critic_loss,0.7384414672851562
180,train/entropy,-0.26164332032203674
180,train/episode_length_steps,555.0815438639096
180,train/fps,34096.764388241914
190,train/reward,1.199007511138916
190,train/actor_loss,0.008680072613060474
190,train/critic_loss,0.6396199464797974
190,train/entropy,-0.5177629590034485
190,train/episode_length_steps,574.5468990738798
190,train/fps,34464.39170382121
200,train/reward,1.2247352600097656
200,train/actor_loss,0.011232169345021248
200,train/critic_loss,0.3720412850379944
200,train/entropy,-0.8174437880516052
200,train/episode_length_steps,727.6479207318547
200,train/fps,34660.213405384355
210,train/reward,1.2311162948608398
210,train/actor_loss,0.021207615733146667
210,train/critic_loss,0.3099130094051361
210,train/entropy,-1.0675405263900757
210,train/episode_length_steps,1128.6557313446654
210,train/fps,35007.424964214064
220,train/reward,1.2550990581512451
220,train/actor_loss,0.015094080939888954
220,train/critic_loss,0.22753535211086273
220,train/entropy,-1.2730082273483276
220,train/episode_length_steps,839.499776188048
220,train/fps,35310.25606985005
230,train/reward,1.2471373081207275
230,train/actor_loss,0.016960659995675087
230,train/critic_loss,0.30835190415382385
230,train/entropy,-1.498307466506958
230,train/episode_length_steps,727.6479207318547
230,train/fps,35577.548137788835
240,train/reward,1.2634564638137817
240,train/actor_loss,0.019620314240455627
240,train/critic_loss,0.23620374500751495
240,train/entropy,-1.6578540802001953
240,train/episode_length_steps,711.8407478776858
240,train/fps,35688.02577043863
250,train/reward,1.269303560256958
250,train/actor_loss,0.015273051336407661
250,train/critic_loss,0.28410956263542175
250,train/entropy,-1.7907387018203735
250,train/episode_length_steps,884.8379899660755
250,train/fps,35958.211148336544
260,train/reward,1.2871179580688477
260,train/actor_loss,0.015011920593678951
260,train/critic_loss,0.25164979696273804
260,train/entropy,-2.0386853218078613
260,train/episode_length_steps,884.8379899660755
260,train/fps,36215.84916851169
270,train/reward,1.3012971878051758
270,train/actor_loss,0.013293253257870674
270,train/critic_loss,0.184942826628685
270,train/entropy,-2.275958299636841
270,train/episode_length_steps,909.3944711658012
270,train/fps,36437.495559376315
280,train/reward,1.3076419830322266
280,train/actor_loss,0.01837013103067875
280,train/critic_loss,0.1730320304632187
280,train/entropy,-2.5552868843078613
280,train/episode_length_steps,779.5822535408565
280,train/fps,36467.299117876304
290,train/reward,1.3194178342819214
290,train/actor_loss,0.01936560869216919
290,train/critic_loss,0.07303278893232346
290,train/entropy,-2.795982837677002
290,train/episode_length_steps,1258.7213161504762
290,train/fps,36691.08199519543
300,train/reward,1.3286337852478027
300,train/actor_loss,0.021054217591881752
300,train/critic_loss,0.12093485891819
300,train/entropy,-3.003710985183716
300,train/episode_length_steps,1258.7213161504762
300,train/fps,36876.10930404826
310,train/reward,1.3224897384643555
310,train/actor_loss,0.0397627130150795
310,train/critic_loss,0.13687118887901306
310,train/entropy,-3.068437337875366
310,train/episode_length_steps,909.3944711658012
310,train/fps,37049.66778801259
320,train/reward,1.3100767135620117
320,train/actor_loss,0.04162074252963066
320,train/critic_loss,0.19988948106765747
320,train/entropy,-3.1075971126556396
320,train/episode_length_steps,1309.004261933798
320,train/fps,37074.25288279855
330,train/reward,1.3179655075073242
330,train/actor_loss,0.0312383770942688
330,train/critic_loss,0.11276711523532867
330,train/entropy,-3.1686439514160156
330,train/episode_length_steps,1422.6687821455068
330,train/fps,37249.20731986972
340,train/reward,1.3231420516967773
340,train/actor_loss,0.039699483662843704
340,train/critic_loss,0.26054736971855164
340,train/entropy,-3.249896764755249
340,train/episode_length_steps,1635.7200362925382
340,train/fps,37401.54734149321
350,train/reward,1.3080660104751587
350,train/actor_loss,0.03613344952464104
350,train/critic_loss,0.4622035622596741
350,train/entropy,-3.288588285446167
350,train/episode_length_steps,711.8407478776858
350,train/fps,37551.718796600944
360,train/reward,1.3024811744689941
360,train/actor_loss,0.03244388476014137
360,train/critic_loss,0.23633621633052826
360,train/entropy,-3.301190137863159
360,train/episode_length_steps,654.9307845610301
360,train/fps,37687.9103038491
370,train/reward,1.307542324066162
370,train/actor_loss,0.029027113690972328
370,train/critic_loss,0.29883986711502075
370,train/entropy,-3.3518764972686768
370,train/episode_length_steps,682.2009508175753
370,train/fps,37717.21795703757
380,train/reward,1.3130006790161133
380,train/actor_loss,0.0267313364893198
380,train/critic_loss,0.17122527956962585
380,train/entropy,-3.4070918560028076
380,train/episode_length_steps,744.1730667488358
380,train/fps,37845.04943988884
390,train/reward,1.3038761615753174
390,train/actor_loss,0.030105236917734146
390,train/critic_loss,0.249474436044693
390,train/entropy,-3.4336345195770264
390,train/episode_length_steps,668.2877866491242
390,train/fps,37971.972461009274
400,train/reward,1.3187341690063477
400,train/actor_loss,0.028941268101334572
400,train/critic_loss,0.12738968431949615
400,train/entropy,-3.4905402660369873
400,train/episode_length_steps,779.5822535408565
400,train/fps,38085.04681038887
410,train/reward,1.3232295513153076
410,train/actor_loss,0.02647346816956997
410,train/critic_loss,0.09763091057538986
410,train/entropy,-3.6407909393310547
410,train/episode_length_steps,761.4662389368028
410,train/fps,38102.585031412134
420,train/reward,1.3320074081420898
420,train/actor_loss,0.03479591757059097
420,train/critic_loss,0.08174064010381699
420,train/entropy,-3.761531114578247
420,train/episode_length_steps,727.6479207318547
420,train/fps,38213.31394838147
430,train/reward,1.3315116167068481
430,train/actor_loss,0.03572287783026695
430,train/critic_loss,0.16518792510032654
430,train/entropy,-3.854628086090088
430,train/episode_length_steps,909.3944711658012
430,train/fps,38309.90889529163
440,train/reward,1.3332836627960205
440,train/actor_loss,0.04814692959189415
440,train/critic_loss,0.13202761113643646
440,train/entropy,-3.952368974685669
440,train/episode_length_steps,711.8407478776858
440,train/fps,38406.70964526261
450,train/reward,1.3360090255737305
450,train/actor_loss,0.04435985907912254
450,train/critic_loss,0.054892923682928085
450,train/entropy,-4.023509979248047
450,train/episode_length_steps,935.352867349791
450,train/fps,38413.78911125537
460,train/reward,1.3207250833511353
460,train/actor_loss,0.031141579151153564
460,train/critic_loss,0.13541960716247559
460,train/entropy,-4.029016971588135
460,train/episode_length_steps,798.5812704616955
460,train/fps,38510.76769648409
470,train/reward,1.315671682357788
470,train/actor_loss,0.032157011330127716
470,train/critic_loss,0.18514664471149445
470,train/entropy,-4.001595497131348
470,train/episode_length_steps,1022.9524966434373
470,train/fps,38593.519939960664
480,train/reward,1.3420050144195557
480,train/actor_loss,0.030780229717493057
480,train/critic_loss,0.11766649782657623
480,train/entropy,-4.051002025604248
480,train/episode_length_steps,1091.074921898641
480,train/fps,38664.62879829976
490,train/reward,1.3279924392700195
490,train/actor_loss,0.03345448896288872
490,train/critic_loss,0.11360680311918259
490,train/entropy,-4.061791896820068
490,train/episode_length_steps,744.1730667488358
490,train/fps,38653.68873396333
500,train/reward,1.3368685245513916
