step,tag,value
180,train/critic_loss,0.7653818726539612
180,train/entropy,-0.939118504524231
180,train/episode_length_steps,727.6479207318547
180,train/fps,60155.18812758028
190,train/reward,1.2485874891281128
190,train/actor_loss,0.00778845464810729
190,train/critic_loss,0.543144166469574
190,train/entropy,-1.1957918405532837
190,train/episode_length_steps,752.7203416056614
190,train/fps,60443.5738193714
200,train/reward,1.2626268863677979
200,train/actor_loss,0.009825226850807667
200,train/critic_loss,0.49935802817344666
200,train/entropy,-1.457050085067749
200,train/episode_length_steps,770.4177635464497
200,train/fps,60917.14161533469
210,train/reward,1.2783628702163696
210,train/actor_loss,0.00915168784558773
210,train/critic_loss,0.2649901211261749
210,train/entropy,-1.7066570520401
210,train/episode_length_steps,903.12844929582
210,train/fps,61142.793182181
220,train/reward,1.290285587310791
220,train/actor_loss,0.01349602546542883
220,train/critic_loss,0.43267685174942017
220,train/entropy,-1.9402881860733032
220,train/episode_length_steps,1064.4916662465182
220,train/fps,61344.18237486487
230,train/reward,1.2962541580200195
230,train/actor_loss,0.008883307687938213
230,train/critic_loss,0.20013728737831116
230,train/entropy,-2.208409547805786
230,train/episode_length_steps,909.3944711658012
230,train/fps,61716.11858420896
240,train/reward,1.3092725276947021
240,train/actor_loss,0.011716811917722225
240,train/critic_loss,0.1297888308763504
240,train/entropy,-2.464348554611206
240,train/episode_length_steps,867.2736735434524
240,train/fps,61887.279114118624
250,train/reward,1.316638708114624
250,train/actor_loss,0.014823189936578274
250,train/critic_loss,0.09575136005878448
250,train/entropy,-2.7151429653167725
250,train/episode_length_steps,977.1934127239363
250,train/fps,62220.09983483938
260,train/reward,1.327512264251709
260,train/actor_loss,0.0192917101085186
260,train/critic_loss,0.08289043605327606
260,train/entropy,-2.9573771953582764
260,train/episode_length_steps,1158.5853265847247
260,train/fps,62358.73728191695
270,train/reward,1.3275160789489746
270,train/actor_loss,0.02144475281238556
270,train/critic_loss,0.24457769095897675
270,train/entropy,-3.165435552597046
270,train/episode_length_steps,1190.1455022611601
270,train/fps,62653.262417698104
280,train/reward,1.2782458066940308
280,train/actor_loss,0.028025055304169655
280,train/critic_loss,0.4610086977481842
280,train/entropy,-3.2013962268829346
280,train/episode_length_steps,711.8407478776858
280,train/fps,62766.619739894624
290,train/reward,1.286188006401062
290,train/actor_loss,0.01979309879243374
290,train/critic_loss,0.4848797917366028
290,train/entropy,-3.2321598529815674
290,train/episode_length_steps,948.8958429280851
290,train/fps,62872.191660473196
